quest_id	title	eq_group	eq_zone	eq_phase	category	confidence_in_classification	finding	related_ids_not_replacements	next_step	sources	exact_title_candidates_not_replacements
8583	The Horde Needs More Purple Lotus!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8582	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3747 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8589	The Horde Needs More Heavy Leather!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8588	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3753 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8591	The Horde Needs More Thick Leather!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8590	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3755 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8601	The Horde Needs More Rugged Leather!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8600	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3765 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8605	The Horde Needs More Wool Bandages!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8604	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3769 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8608	The Horde Needs More Mageweave Bandages!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8607	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3772 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8610	The Horde Needs More Runecloth Bandages!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8609	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3774 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8612	The Horde Needs More Lean Wolf Steaks!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8611	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3776 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8614	The Horde Needs More Spotted Yellowtail!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.	8613	Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3778 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8616	The Horde Needs More Baked Salmon!	Miscellaneous	-365		Завершившееся открытие AQ	high	Повторная сдача ресурсов для события открытия Ahn'Qiraj. Questie включает именно этот ID в AQWarEffortQuests и выключает с TBC. Это прошедший War Effort Vanilla, а не будущая фаза TBC и не переехавший ID.		Кандидат на пометку завершенного исторического события; сохранить ID/историю, не назначать TBC Phase 4/5.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3780 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L924 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950	-
8736	The Nightmare Manifests	Kalimdor	493		Остальные: причина API неизвестна	medium	Событие с Эраникусом и Keeper Remulos в зеленой ветви скипетра AQ; после 8735 открывает 8741. Это не одноразовая сдача ресурсов War Effort. Доказательств удаления в TBC не найдено; Questie помечает удаление только с Cataclysm.	8735,8741	Проверить выдачу у Keeper Remulos после 8735 и возможность запустить событие; не скрывать автоматически.	https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/TBC/tbcQuestDB.lua#L3899 ; https://worldofwarcraft.blizzard.com/en-us/news/24213950 ; https://github.com/Questie/Questie/blob/94e2a1420ba989c344508f1b08e6767a8a3fa5a3/Database/Corrections/QuestieQuestBlacklist.lua#L4741	-
